order_item_id,order_id,product_id,quantity,unit_price,unit_price_after_discount,line_total,discount_percent,commission_amount,maintenance_amount,shipping_fee_item,estimated_delivery_start,estimated_delivery_end,item_status,is_campaign,product_campaign_id
5782,3605,P004182,1,14401.3,14401.3,14401.3,0,1152.1,72.01,150,4/26/2025,4/28/2025 0:00,Completed,0,
5783,3606,P000504,1,8398.67,7323.64,7323.64,12.8,585.89,0,200,11/11/2025,11/13/2025 0:00,Completed,1,
5784,3606,P001701,1,5162.01,4810.99,4810.99,6.8,384.88,0,150,11/13/2025,11/15/2025 0:00,Completed,1,
5785,3607,P003684,2,284.8,284.8,569.61,0,17.09,0,70,8/1/2025,8/3/2025 0:00,Completed,0,
5786,3608,P003429,3,5587.98,5587.98,16763.95,0,1676.4,0,30,10/24/2025,10/26/2025 0:00,Completed,0,
5787,3608,P002992,1,18426.52,18426.52,18426.52,0,921.33,0,50,10/24/2025,10/26/2025 0:00,Cancelled,0,
5788,3608,P000489,1,6359.71,6359.71,6359.71,0,508.78,0,150,10/24/2025,10/26/2025 0:00,Completed,0,
5789,3609,P002899,2,116.4,116.4,232.81,0,6.98,0,70,4/26/2024,4/28/2024 0:00,Completed,0,
5790,3609,P002058,2,13718.45,13718.45,27436.91,0,2194.95,0,150,4/26/2024,4/28/2024 0:00,Completed,0,
5791,3610,P001456,1,14283.08,14283.08,14283.08,0,714.15,0,100,11/10/2025,11/11/2025 0:00,Completed,0,
5792,3611,P003005,3,7622.21,7622.21,22866.63,0,1829.33,0,150,12/25/2024,12/27/2024 0:00,Completed,0,
5793,3612,P000213,1,900.28,900.28,900.28,0,90.03,0,20,10/24/2025,10/26/2025 0:00,Completed,0,
5794,3613,P003954,1,9272.79,9272.79,9272.79,0,741.82,46.36,200,8/22/2024,8/24/2024 0:00,Completed,0,
5795,3614,P001855,3,13043.02,11699.59,35098.76,10.3,2807.9,0,200,10/12/2025,10/14/2025 0:00,Completed,1,
5796,3614,P002731,2,5277.23,4733.67,9467.35,10.3,757.39,0,150,10/10/2025,10/12/2025 0:00,Refunded,1,
5797,3615,P004778,1,110.91,110.91,110.91,0,3.33,0.55,70,12/30/2025,1/1/2026 0:00,Completed,0,
5798,3616,P000943,1,9459.54,9459.54,9459.54,0,756.76,0,150,9/8/2024,9/10/2024 0:00,Completed,0,
5799,3617,P002233,1,11436.66,11436.66,11436.66,0,571.83,0,100,10/22/2025,10/24/2025 0:00,Completed,0,
5800,3618,P002547,1,14171.41,14171.41,14171.41,0,1133.71,0,200,12/6/2025,12/8/2025 0:00,Cancelled,0,
5801,3618,P001488,2,110.85,110.85,221.69,0,6.65,0,50,12/5/2025,12/7/2025 0:00,Completed,0,
5802,3619,P002474,3,2108.13,2108.13,6324.4,0,505.95,0,70,6/10/2024,6/11/2024 0:00,Completed,0,
5803,3620,P004196,1,5793.63,5793.63,5793.63,0,463.49,28.97,200,6/13/2025,6/14/2025 0:00,Completed,0,
5804,3620,P000312,1,98.58,98.58,98.58,0,11.83,0,20,6/15/2025,6/17/2025 0:00,Completed,0,
5805,3621,P003716,1,5698.57,5698.57,5698.57,0,284.93,0,50,12/22/2025,12/23/2025 0:00,Completed,0,
5806,3622,P003258,2,144.09,144.09,288.17,0,8.65,0,70,11/26/2022,11/28/2022 0:00,Completed,0,
5807,3623,P000241,2,1958.61,1958.61,3917.22,0,391.72,0,30,1/11/2025,1/12/2025 0:00,Refunded,0,
5808,3623,P003751,1,70.09,70.09,70.09,0,2.1,0,70,1/12/2025,1/14/2025 0:00,Completed,0,
5809,3623,P002725,1,7194.82,7194.82,7194.82,0,575.59,0,200,1/11/2025,1/13/2025 0:00,Cancelled,0,
5810,3623,P004643,3,297.53,297.53,892.6,0,26.78,17.85,70,1/13/2025,1/14/2025 0:00,Cancelled,0,
5811,3624,P001193,1,410.06,410.06,410.06,0,12.3,0,50,11/21/2023,11/23/2023 0:00,Completed,0,
5812,3625,P002512,1,2930.44,2930.44,2930.44,0,234.43,0,70,11/30/2024,12/2/2024 0:00,Cancelled,0,
5813,3626,P003077,1,159.1,159.1,159.1,0,4.77,0,70,4/8/2024,4/10/2024 0:00,Completed,0,
5814,3627,P004746,1,1315.18,1315.18,1315.18,0,157.82,6.58,20,8/6/2025,8/8/2025 0:00,Cancelled,0,
5815,3628,P001169,1,5839.63,5839.63,5839.63,0,467.17,0,200,9/9/2025,9/11/2025 0:00,Completed,0,
5816,3629,P002742,1,5715.69,5715.69,5715.69,0,457.25,0,150,12/10/2024,12/12/2024 0:00,Completed,0,
5817,3629,P004856,1,1772.74,1772.74,1772.74,0,141.82,8.86,50,12/11/2024,12/12/2024 0:00,Completed,0,
5818,3630,P001471,1,7481.8,6598.95,6598.95,11.8,527.92,0,150,12/13/2025,12/15/2025 0:00,Completed,1,PC014445
5819,3630,P000482,1,4260.45,3970.74,3970.74,6.8,317.66,0,200,12/14/2025,12/16/2025 0:00,Completed,1,
5820,3631,P001478,3,1329.68,1329.68,3989.04,0,319.12,0,50,6/9/2025,6/11/2025 0:00,Cancelled,0,
5821,3631,P001199,1,11476.61,11476.61,11476.61,0,918.13,0,200,6/10/2025,6/12/2025 0:00,Refunded,0,
5822,3631,P002754,1,51.44,51.44,51.44,0,1.54,0,50,6/9/2025,6/10/2025 0:00,Cancelled,0,
5823,3632,P003948,1,2616.21,2464.47,2464.47,5.8,197.16,12.32,100,12/14/2023,12/16/2023 0:00,Completed,1,
5824,3633,P003720,1,13285.76,13285.76,13285.76,0,664.29,0,100,9/30/2023,10/1/2023 0:00,Completed,0,
5825,3634,P002102,2,13657.42,13657.42,27314.84,0,2185.19,0,200,1/23/2025,1/25/2025 0:00,Cancelled,0,
5826,3635,P002898,1,75.28,75.28,75.28,0,2.26,0,50,12/14/2025,12/15/2025 0:00,Completed,0,
5827,3635,P002725,1,6139.64,6139.64,6139.64,0,491.17,0,200,12/15/2025,12/17/2025 0:00,Completed,0,
5828,3635,P003555,1,9297.4,9297.4,9297.4,0,743.79,0,200,12/16/2025,12/18/2025 0:00,Completed,0,
5829,3635,P001525,1,8259.85,8259.85,8259.85,0,660.79,0,200,12/14/2025,12/16/2025 0:00,Refunded,0,
5830,3636,P004784,2,49.11,49.11,98.23,0,2.95,0.49,70,12/9/2025,12/11/2025 0:00,Completed,0,
5831,3637,P001694,1,6289.04,6289.04,6289.04,0,503.12,0,200,9/13/2024,9/15/2024 0:00,Completed,0,
5832,3638,P003453,3,11084.25,11084.25,33252.75,0,1662.64,0,30,8/18/2024,8/20/2024 0:00,Cancelled,0,
5833,3639,P001343,1,2964.16,2964.16,2964.16,0,237.13,0,100,3/13/2025,3/15/2025 0:00,Completed,0,
5834,3640,P002487,1,10323.78,9539.17,9539.17,7.6,763.13,0,200,12/12/2024,12/14/2024 0:00,Completed,1,
5835,3641,P000320,2,377.48,320.85,641.71,15,77.01,0,20,10/11/2025,10/13/2025 0:00,Cancelled,1,PC011134
5836,3642,P001699,1,2363.32,2363.32,2363.32,0,189.07,0,100,9/17/2025,9/19/2025 0:00,Completed,0,
5837,3643,P002436,3,65.72,65.72,197.15,0,5.91,0,70,12/8/2025,12/10/2025 0:00,Completed,0,
5838,3643,P003102,2,10136.45,10136.45,20272.9,0,1621.83,0,150,12/7/2025,12/9/2025 0:00,Completed,0,
5839,3643,P003957,1,11350.89,11350.89,11350.89,0,908.07,56.75,200,12/7/2025,12/9/2025 0:00,Completed,0,
5840,3644,P001888,1,3194.12,3194.12,3194.12,0,159.71,0,20,12/2/2025,12/3/2025 0:00,Completed,0,
5841,3644,P004822,1,12241.73,12241.73,12241.73,0,979.34,61.21,150,12/2/2025,12/4/2025 0:00,Refunded,0,
5842,3645,P002898,2,42.76,42.76,85.51,0,2.57,0,50,12/21/2025,12/23/2025 0:00,Completed,0,
5843,3646,P002066,4,7076.81,7076.81,28307.24,0,2264.58,0,100,6/27/2025,6/29/2025 0:00,Cancelled,0,
5844,3647,P003374,2,291.14,291.14,582.28,0,17.47,0,70,10/4/2025,10/6/2025 0:00,Completed,0,
5845,3648,P002288,2,104.53,104.53,209.05,0,6.27,0,70,8/27/2025,8/29/2025 0:00,Completed,0,
5846,3648,P003088,1,12458.39,12458.39,12458.39,0,996.67,0,200,8/28/2025,8/30/2025 0:00,Completed,0,
5847,3649,P000443,1,164.36,149.89,149.89,8.8,4.5,0,70,4/15/2025,4/17/2025 0:00,Cancelled,1,PC009676
5848,3649,P003357,1,4060.92,3821.33,3821.33,5.9,305.71,0,50,4/16/2025,4/18/2025 0:00,Completed,1,
5849,3650,P001436,1,16185.08,16185.08,16185.08,0,809.25,0,50,12/22/2025,12/24/2025 0:00,Cancelled,0,
5850,3650,P002045,1,7263.33,7263.33,7263.33,0,581.07,0,200,12/21/2025,12/23/2025 0:00,Cancelled,0,
5851,3651,P000444,1,70.35,65.7,65.7,6.6,1.97,0,50,10/10/2025,10/12/2025 0:00,Completed,1,
5852,3652,P003750,1,204.91,204.91,204.91,0,6.15,0,70,7/2/2022,7/4/2022 0:00,Completed,0,
5853,3652,P003169,2,3932.47,3932.47,7864.94,0,393.25,0,50,7/1/2022,7/3/2022 0:00,Cancelled,0,
5854,3653,P004691,1,11992.34,11992.34,11992.34,0,959.39,59.96,200,11/30/2024,12/2/2024 0:00,Refunded,0,
5855,3654,P003208,4,275.34,275.34,1101.38,0,33.04,0,70,12/7/2025,12/9/2025 0:00,Completed,0,
5856,3654,P000503,1,4388.78,4388.78,4388.78,0,351.1,0,150,12/9/2025,12/10/2025 0:00,Completed,0,
5857,3655,P000680,1,2817.91,2817.91,2817.91,0,281.79,0,30,6/26/2025,6/28/2025 0:00,Cancelled,0,
5858,3655,P000763,1,236.43,236.43,236.43,0,7.09,0,70,6/24/2025,6/26/2025 0:00,Completed,0,
5859,3656,P001474,3,3563.7,3563.7,10691.11,0,855.29,0,150,7/22/2025,7/24/2025 0:00,Completed,0,
5860,3656,P002893,1,298.36,298.36,298.36,0,8.95,0,70,7/22/2025,7/24/2025 0:00,Completed,0,
5861,3657,P002692,2,17752.71,17752.71,35505.41,0,1775.27,0,50,3/12/2024,3/14/2024 0:00,Completed,0,
5862,3657,P004445,1,9738.02,9738.02,9738.02,0,779.04,48.69,150,3/14/2024,3/16/2024 0:00,Completed,0,
5863,3657,P003283,2,1543.42,1543.42,3086.83,0,154.34,0,50,3/13/2024,3/15/2024 0:00,Completed,0,
5864,3657,P001056,1,14748.11,14748.11,14748.11,0,1179.85,0,150,3/14/2024,3/16/2024 0:00,Completed,0,
5865,3658,P000500,1,6567.76,6567.76,6567.76,0,525.42,0,150,5/19/2025,5/21/2025 0:00,Completed,0,
5866,3658,P003604,1,286.78,286.78,286.78,0,34.41,0,20,5/19/2025,5/21/2025 0:00,Completed,0,
5867,3658,P002732,1,12144.82,12144.82,12144.82,0,971.59,0,150,5/19/2025,5/21/2025 0:00,Completed,0,
5868,3659,P001433,1,8687.86,8687.86,8687.86,0,434.39,0,100,6/3/2024,6/5/2024 0:00,Completed,0,
5869,3660,P004586,1,30.7,30.7,30.7,0,0.92,0.61,30,4/9/2025,4/11/2025 0:00,Completed,0,
5870,3660,P001112,1,2876.52,2876.52,2876.52,0,143.83,0,50,4/10/2025,4/12/2025 0:00,Completed,0,
5871,3661,P001151,1,3770.24,3770.24,3770.24,0,301.62,0,100,6/15/2025,6/17/2025 0:00,Completed,0,
5872,3661,P001946,1,136.66,136.66,136.66,0,16.4,0,20,6/15/2025,6/17/2025 0:00,Completed,0,
5873,3662,P000142,1,15307.01,15307.01,15307.01,0,765.35,0,100,12/31/2022,1/2/2023 0:00,Cancelled,0,
5874,3662,P004397,3,198.88,198.88,596.65,0,17.9,2.98,70,1/1/2023,1/3/2023 0:00,Completed,0,
5875,3662,P000318,1,172.44,172.44,172.44,0,5.17,0,70,12/30/2022,1/1/2023 0:00,Cancelled,0,
5876,3662,P002529,1,6781.02,6781.02,6781.02,0,542.48,0,150,12/30/2022,1/1/2023 0:00,Cancelled,0,
5877,3663,P001543,1,42225.74,42225.74,42225.74,0,2111.29,0,50,9/22/2024,9/24/2024 0:00,Cancelled,0,
5878,3664,P001153,2,12920.49,12920.49,25840.98,0,2067.28,0,200,2/14/2025,2/16/2025 0:00,Completed,0,
5879,3665,P002827,3,792.35,792.35,2377.05,0,190.16,0,70,9/30/2025,10/2/2025 0:00,Completed,0,
5880,3665,P004606,1,4087.99,4087.99,4087.99,0,408.8,20.44,30,9/28/2025,9/29/2025 0:00,Completed,0,
5881,3665,P004137,2,1707.78,1707.78,3415.56,0,273.25,17.08,70,9/29/2025,10/1/2025 0:00,Completed,0,
5882,3666,P001654,1,3859.69,2914.07,2914.07,24.5,291.41,0,30,12/12/2025,12/14/2025 0:00,Completed,1,
5883,3667,P000844,1,41.71,41.71,41.71,0,1.25,0,70,4/6/2025,4/8/2025 0:00,Completed,0,
5884,3668,P000493,2,4284.39,4284.39,8568.78,0,685.5,0,150,10/17/2024,10/19/2024 0:00,Completed,0,
5885,3669,P002414,1,81.77,81.77,81.77,0,2.45,0,70,12/6/2025,12/8/2025 0:00,Cancelled,0,
5886,3669,P001038,1,5098.28,5098.28,5098.28,0,407.86,0,150,12/7/2025,12/9/2025 0:00,Completed,0,
5887,3670,P001689,2,8920.58,8920.58,17841.16,0,1427.29,0,200,5/26/2025,5/28/2025 0:00,Cancelled,0,
5888,3671,P001468,2,14485.84,14485.84,28971.67,0,2317.73,0,200,11/23/2025,11/25/2025 0:00,Cancelled,0,
5889,3672,P001202,1,14253.36,14253.36,14253.36,0,1140.27,0,200,8/24/2025,8/26/2025 0:00,Completed,0,
5890,3673,P002486,1,3893.15,3893.15,3893.15,0,311.45,0,150,12/18/2024,12/20/2024 0:00,Completed,0,
5891,3674,P000124,1,46.83,46.83,46.83,0,1.41,0,70,6/29/2023,7/1/2023 0:00,Completed,0,
5892,3675,P000808,2,72.07,72.07,144.15,0,4.32,0,70,3/31/2025,4/2/2025 0:00,Completed,0,
5893,3675,P001513,2,979.65,979.65,1959.3,0,156.74,0,50,3/30/2025,4/1/2025 0:00,Completed,0,
5894,3676,P001697,2,3622.09,3622.09,7244.19,0,579.53,0,50,4/21/2025,4/23/2025 0:00,Completed,0,
5895,3676,P003020,1,12645.53,12645.53,12645.53,0,1011.64,0,200,4/22/2025,4/23/2025 0:00,Completed,0,
5896,3677,P002159,1,280.72,280.72,280.72,0,33.69,0,20,10/24/2024,10/25/2024 0:00,Completed,0,
5897,3677,P003131,1,7160.25,7160.25,7160.25,0,572.82,0,150,10/24/2024,10/26/2024 0:00,Refunded,0,
5898,3678,P001481,1,4313.7,4313.7,4313.7,0,345.1,0,200,6/16/2024,6/17/2024 0:00,Completed,0,
5899,3679,P000954,1,3456.58,3456.58,3456.58,0,345.66,0,30,9/7/2025,9/8/2025 0:00,Completed,0,
5900,3680,P001734,1,995.09,995.09,995.09,0,79.61,0,50,10/7/2022,10/9/2022 0:00,Completed,0,
5901,3680,P002104,2,1558.08,1558.08,3116.15,0,311.62,0,30,10/7/2022,10/9/2022 0:00,Completed,0,
5902,3680,P001013,4,3936.25,3936.25,15745.01,0,787.25,0,20,10/7/2022,10/9/2022 0:00,Completed,0,
5903,3681,P000927,1,2908.97,2908.97,2908.97,0,232.72,0,50,11/17/2025,11/18/2025 0:00,Completed,0,
5904,3682,P001584,2,40785.83,36095.46,72190.92,11.5,3609.55,0,50,9/9/2025,9/10/2025 0:00,Completed,1,
5905,3682,P004555,2,256.56,247.58,495.17,3.5,14.86,9.9,70,9/10/2025,9/12/2025 0:00,Completed,1,
5906,3683,P000240,1,1702.11,1702.11,1702.11,0,170.21,0,30,1/22/2024,1/24/2024 0:00,Cancelled,0,
5907,3684,P003468,1,5171.9,5171.9,5171.9,0,258.59,0,50,12/1/2024,12/3/2024 0:00,Completed,0,
5908,3685,P003040,1,50.68,50.68,50.68,0,1.52,0,70,4/22/2024,4/24/2024 0:00,Cancelled,0,
5909,3686,P000835,2,121.87,121.87,243.74,0,7.31,0,50,9/12/2025,9/14/2025 0:00,Completed,0,
5910,3687,P003109,1,8795.38,8795.38,8795.38,0,703.63,0,150,3/13/2025,3/15/2025 0:00,Cancelled,0,
5911,3687,P002539,1,13636.35,13636.35,13636.35,0,1090.91,0,150,3/14/2025,3/16/2025 0:00,Cancelled,0,
5912,3688,P001019,1,17466.61,17466.61,17466.61,0,873.33,0,100,10/22/2025,10/24/2025 0:00,Completed,0,
5913,3689,P003046,1,181.42,181.42,181.42,0,5.44,0,70,3/7/2022,3/8/2022 0:00,Completed,0,
5914,3690,P000937,1,6728.8,6728.8,6728.8,0,538.3,0,150,12/22/2025,12/24/2025 0:00,Completed,0,
5915,3691,P003912,1,243.24,243.24,243.24,0,29.19,0,20,11/30/2025,12/2/2025 0:00,Completed,0,
5916,3692,P004002,2,12433.8,12433.8,24867.59,0,1989.41,124.34,200,10/4/2025,10/6/2025 0:00,Cancelled,0,
5917,3693,P002501,1,6870.03,6870.03,6870.03,0,549.6,0,150,12/13/2025,12/14/2025 0:00,Refunded,0,
5918,3694,P004196,1,4466.15,4466.15,4466.15,0,357.29,22.33,200,5/11/2022,5/13/2022 0:00,Cancelled,0,
5919,3694,P003805,2,362.26,362.26,724.53,0,72.45,0,20,5/11/2022,5/13/2022 0:00,Completed,0,
5920,3695,P003943,2,11845.39,11845.39,23690.79,0,1895.26,118.45,200,4/5/2025,4/7/2025 0:00,Completed,0,
5921,3695,P001550,1,10384.49,10384.49,10384.49,0,519.22,0,100,4/5/2025,4/7/2025 0:00,Completed,0,
5922,3696,P003333,2,14573.6,14573.6,29147.2,0,2331.78,0,200,4/19/2025,4/21/2025 0:00,Cancelled,0,
5923,3697,P003880,2,756.21,756.21,1512.42,0,181.49,0,20,11/13/2025,11/15/2025 0:00,Completed,0,
5924,3698,P004474,1,280.81,280.81,280.81,0,33.7,1.4,20,7/27/2025,7/29/2025 0:00,Completed,0,
5925,3698,P002735,3,7784.91,7784.91,23354.74,0,1868.38,0,200,7/27/2025,7/29/2025 0:00,Completed,0,
5926,3699,P003551,1,5424.16,5424.16,5424.16,0,433.93,0,100,1/1/2026,1/3/2026 0:00,Completed,0,
5927,3700,P001555,1,2963.82,2963.82,2963.82,0,148.19,0,50,11/18/2024,11/19/2024 0:00,Completed,0,
5928,3700,P003079,2,57.4,57.4,114.79,0,3.44,0,30,11/19/2024,11/21/2024 0:00,Cancelled,0,
5929,3701,P001061,2,5535.06,5535.06,11070.12,0,885.61,0,150,11/22/2025,11/24/2025 0:00,Cancelled,0,
5930,3702,P001465,2,5617.52,5617.52,11235.04,0,898.8,0,200,7/22/2025,7/24/2025 0:00,Completed,0,
5931,3703,P003126,3,12430.37,12430.37,37291.11,0,2983.29,0,200,4/1/2025,4/3/2025 0:00,Cancelled,0,
5932,3704,P004767,1,122.56,122.56,122.56,0,3.68,0.61,70,10/22/2025,10/24/2025 0:00,Completed,0,
5933,3705,P001864,4,6083.53,6083.53,24334.14,0,1946.73,0,200,12/28/2025,12/30/2025 0:00,Completed,0,
5934,3705,P004773,1,83.72,83.72,83.72,0,2.51,1.67,50,12/28/2025,12/29/2025 0:00,Completed,0,
5935,3706,P001868,1,2419,2184.36,2184.36,9.7,174.75,0,50,11/12/2024,11/14/2024 0:00,Completed,1,PC014447
5936,3707,P003459,2,12068.26,12068.26,24136.51,0,1206.83,0,30,11/26/2024,11/28/2024 0:00,Completed,0,
5937,3708,P002528,1,14995.88,14995.88,14995.88,0,1199.67,0,200,6/17/2025,6/19/2025 0:00,Cancelled,0,
5938,3708,P002120,1,4164.54,4164.54,4164.54,0,333.16,0,150,6/18/2025,6/20/2025 0:00,Completed,0,
5939,3709,P003536,1,1178.3,1178.3,1178.3,0,94.26,0,70,7/3/2024,7/4/2024 0:00,Refunded,0,
5940,3710,P001325,3,11391.98,11391.98,34175.95,0,2734.08,0,200,12/2/2025,12/4/2025 0:00,Cancelled,0,
5941,3711,P001397,2,1720.19,1720.19,3440.39,0,172.02,0,20,10/6/2025,10/8/2025 0:00,Completed,0,
5942,3712,P002545,3,1187.99,1187.99,3563.98,0,285.12,0,70,1/1/2026,1/3/2026 0:00,Completed,0,
5943,3713,P002803,1,2282.48,2282.48,2282.48,0,182.6,0,70,5/27/2025,5/29/2025 0:00,Completed,0,
5944,3714,P003016,1,9227.39,9227.39,9227.39,0,738.19,0,200,12/18/2025,12/20/2025 0:00,Completed,0,
5945,3714,P002525,1,4600.99,4600.99,4600.99,0,368.08,0,150,12/19/2025,12/20/2025 0:00,Completed,0,
5946,3715,P004189,1,8617.52,8617.52,8617.52,0,689.4,43.09,150,3/16/2025,3/18/2025 0:00,Cancelled,0,
5947,3716,P000684,1,3128.69,3128.69,3128.69,0,312.87,0,30,4/21/2022,4/22/2022 0:00,Completed,0,
5948,3717,P003102,1,5811.01,5811.01,5811.01,0,464.88,0,150,11/4/2023,11/6/2023 0:00,Completed,0,
5949,3718,P003827,1,24133.13,24133.13,24133.13,0,1206.66,0,50,7/21/2024,7/23/2024 0:00,Cancelled,0,
5950,3719,P002414,3,152.14,152.14,456.42,0,13.69,0,70,12/23/2025,12/25/2025 0:00,Completed,0,
5951,3720,P001329,3,2221.77,1955.16,5865.48,12,469.24,0,150,11/12/2025,11/14/2025 0:00,Cancelled,1,
5952,3720,P000315,1,182.14,168.66,168.66,7.4,5.06,0,70,11/11/2025,11/13/2025 0:00,Refunded,1,
5953,3721,P002620,2,1505.35,1505.35,3010.7,0,150.54,0,50,9/20/2025,9/22/2025 0:00,Completed,0,
5954,3722,P003041,3,136.81,136.81,410.44,0,12.31,0,70,11/16/2024,11/18/2024 0:00,Completed,0,
5955,3722,P002998,1,4917.83,4917.83,4917.83,0,393.43,0,100,11/16/2024,11/18/2024 0:00,Completed,0,
5956,3722,P002041,1,181.86,181.86,181.86,0,5.46,0,70,11/16/2024,11/18/2024 0:00,Cancelled,0,
5957,3723,P004496,1,1548.27,1548.27,1548.27,0,154.83,7.74,30,12/17/2025,12/19/2025 0:00,Cancelled,0,
5958,3723,P003816,2,16427.22,16427.22,32854.44,0,1642.72,0,100,12/19/2025,12/21/2025 0:00,Completed,0,
5959,3724,P001019,1,19771.57,19771.57,19771.57,0,988.58,0,100,12/30/2023,1/1/2024 0:00,Completed,0,
5960,3724,P002292,2,68.04,68.04,136.09,0,4.08,0,30,1/1/2024,1/3/2024 0:00,Completed,0,
5961,3725,P000394,2,493.48,493.48,986.95,0,98.7,0,20,10/18/2025,10/20/2025 0:00,Completed,0,
5962,3725,P001201,2,10413.83,10413.83,20827.67,0,1666.21,0,200,10/16/2025,10/18/2025 0:00,Cancelled,0,
5963,3726,P004129,2,11526.35,11526.35,23052.69,0,1844.22,115.26,150,10/10/2024,10/11/2024 0:00,Cancelled,0,
5964,3726,P001525,1,9697.84,9697.84,9697.84,0,775.83,0,200,10/8/2024,10/10/2024 0:00,Completed,0,
5965,3727,P002052,1,6343.7,6343.7,6343.7,0,507.5,0,150,12/31/2025,1/1/2026 0:00,Cancelled,0,
5966,3728,P003098,1,1549.86,1549.86,1549.86,0,123.99,0,70,12/31/2024,1/2/2025 0:00,Completed,0,
5967,3728,P001710,1,11004.14,11004.14,11004.14,0,880.33,0,200,12/30/2024,1/1/2025 0:00,Refunded,0,
5968,3728,P004076,4,1952.3,1952.3,7809.2,0,624.74,39.05,50,12/30/2024,1/1/2025 0:00,Completed,0,
5969,3728,P001329,3,4877.36,4877.36,14632.07,0,1170.57,0,150,12/30/2024,1/1/2025 0:00,Completed,0,
5970,3729,P004832,1,4262.91,4262.91,4262.91,0,341.03,21.31,100,12/26/2025,12/28/2025 0:00,Completed,0,
5971,3730,P002258,1,9493.5,8145.42,8145.42,14.2,651.63,0,200,11/11/2024,11/13/2024 0:00,Completed,1,PC014448
5972,3731,P001569,1,24573.68,24573.68,24573.68,0,1228.68,0,50,11/4/2023,11/6/2023 0:00,Completed,0,
5973,3732,P003165,1,12094.8,12094.8,12094.8,0,604.74,0,30,2/11/2025,2/13/2025 0:00,Completed,0,
5974,3733,P000993,1,2969,2969,2969,0,148.45,0,20,12/27/2022,12/29/2022 0:00,Completed,0,
5975,3734,P004822,4,6259.74,6259.74,25038.98,0,2003.12,125.19,150,10/19/2025,10/21/2025 0:00,Completed,0,
5976,3735,P001849,2,7108.3,7108.3,14216.6,0,1137.33,0,200,12/11/2023,12/13/2023 0:00,Completed,0,
5977,3735,P002823,1,11511.19,11511.19,11511.19,0,920.89,0,200,12/9/2023,12/11/2023 0:00,Completed,0,
5978,3736,P002486,1,2872.33,2872.33,2872.33,0,229.79,0,150,12/11/2025,12/13/2025 0:00,Completed,0,
5979,3737,P001728,1,13099.12,13099.12,13099.12,0,1047.93,0,200,11/15/2025,11/17/2025 0:00,Cancelled,0,
5980,3738,P004340,1,5280.29,5280.29,5280.29,0,422.42,26.4,150,8/6/2024,8/8/2024 0:00,Cancelled,0,
5981,3738,P001038,1,7693.75,7693.75,7693.75,0,615.5,0,150,8/7/2024,8/8/2024 0:00,Cancelled,0,
5982,3739,P002504,1,6838.79,6838.79,6838.79,0,547.1,0,150,8/25/2022,8/27/2022 0:00,Completed,0,
5983,3740,P000273,3,373.91,373.91,1121.72,0,134.61,0,20,5/12/2024,5/14/2024 0:00,Completed,0,
5984,3740,P002020,1,52.19,52.19,52.19,0,1.57,0,70,5/13/2024,5/15/2024 0:00,Refunded,0,
5985,3740,P000931,2,11314.08,11314.08,22628.16,0,1810.25,0,150,5/13/2024,5/15/2024 0:00,Cancelled,0,
5986,3740,P001046,1,1674.52,1674.52,1674.52,0,133.96,0,70,5/12/2024,5/14/2024 0:00,Completed,0,
5987,3741,P002792,1,6017.74,6017.74,6017.74,0,300.89,0,100,4/4/2025,4/6/2025 0:00,Completed,0,
5988,3742,P004554,2,230.56,219.27,438.53,4.9,13.16,8.77,70,11/11/2024,11/13/2024 0:00,Cancelled,1,
5989,3742,P000428,1,210.29,202.72,202.72,3.6,6.08,0,70,11/12/2024,11/14/2024 0:00,Completed,1,
5990,3742,P001571,1,13140.87,11695.37,11695.37,11,584.77,0,100,11/11/2024,11/13/2024 0:00,Completed,1,
5991,3743,P002432,1,157.87,157.87,157.87,0,4.74,0,70,11/18/2024,11/19/2024 0:00,Completed,0,
5992,3744,P001172,3,3291.47,2985.36,8956.09,9.3,716.49,0,150,11/12/2025,11/14/2025 0:00,Completed,1,PC012541
5993,3744,P004116,1,965.69,852.7,852.7,11.7,42.64,4.26,20,11/13/2025,11/15/2025 0:00,Completed,1,
5994,3745,P003253,1,104.09,104.09,104.09,0,3.12,0,70,12/17/2023,12/19/2023 0:00,Completed,0,
5995,3746,P003099,2,7074.63,7074.63,14149.26,0,1131.94,0,200,3/6/2024,3/8/2024 0:00,Completed,0,
5996,3746,P001687,1,951.74,951.74,951.74,0,76.14,0,50,3/5/2024,3/7/2024 0:00,Completed,0,
5997,3747,P001481,1,7551.64,7551.64,7551.64,0,604.13,0,200,7/31/2025,8/2/2025 0:00,Refunded,0,
5998,3748,P000851,1,42.3,40.35,40.35,4.6,1.21,0,70,9/11/2025,9/13/2025 0:00,Completed,1,
5999,3749,P004144,1,12931.23,12931.23,12931.23,0,1034.5,64.66,200,7/27/2025,7/29/2025 0:00,Completed,0,
6000,3750,P003470,1,23559.79,23559.79,23559.79,0,1177.99,0,30,12/10/2024,12/12/2024 0:00,Cancelled,0,
6001,3750,P001786,1,501.97,501.97,501.97,0,50.2,0,30,12/11/2024,12/13/2024 0:00,Completed,0,
6002,3751,P003943,1,6822.71,6822.71,6822.71,0,545.82,34.11,200,8/26/2024,8/27/2024 0:00,Cancelled,0,
6003,3752,P000928,1,6805.58,6805.58,6805.58,0,544.45,0,150,8/10/2024,8/12/2024 0:00,Completed,0,
